,id_base_legal,descripcion_base_legal,decreto_base_legal,estado_base_legal,id_afiliacion
162,b9a8f695e36849ceb09a0db25d99ac51,mHnt8b5gUR0qzSY9Qm4c,Ley de Seguridad Social,Inactivo,443cc44e98d14528bab2e7d6c24ad714
163,efd4439b12ff4a9982de34ef3fd3e18e,x0vcl0ZaVv1ZMyQcugkc,Ley de Seguridad Social,Activo,396eb443883c46f98f802dcdc9131c92
164,d7703e7a1fdc4a1693d4386765c3b0e6,SSxHt4CAX5jYidHyTetP,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,6ff51d4f133f4770b7c319a261bed4a6
165,6203933b906547dc9efcb0f9f2ea8ef6,xz7fTX9jB1p3yUWyUrY9,Norma Creación,Activo,8cbaec5c7a9d42439c5f5d5f8a28a72d
166,8e33d2acc14b412192a3fb87df09e5ce,k4iDqS3mtXnB8MTEO3eT,Norma Creación,Activo,e90dddfdcfd0499ab6f6bd287ff1be00
167,7509d200c89c4bc289f8ea6399f11676,qHw6z5j1KSf0oRxEP4KM,Normal de Regulación,Activo,86ba918c50114199a0c46296e92f88a9
168,200c2ea907ae4e94b26b1397581427ac,hCKWVcOnxruyYnx58vPL,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,66210e9054dd4ffc9419cd4af903603f
169,1bb6b8812ef64265bf61fd4a626dfdab,BFBtCvWSjiNexSFEFEFi,Norma Creación,Activo,24bed958367941b39e1e728b89bdec6d
170,5593953eaba642a88bfc14d0d29047d3,SFIS0sLnu1qi82ceybwg,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,8f15a04e65e34849a292da01363fe7fa
171,ac96d93e2ecd4ae5a90eff5a6ee99266,Y9jKCaLX2E8N72tX7nE9,Ley de Seguridad Social,Activo,acaf75fab1824a0fa65f459d6c0d209d
172,415393c84b15453aabbc67c964fd5532,L3vrKY9tLRgQbbASGiZP,Ley de Seguridad Social,Activo,9ce6a07681414c6d97dddfef0f9ed0d0
173,01f8f3ff852541a0a610acc23dc24704,VgasIY6S7uoybIwLFMzy,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,3f44386c15e54c2487b7a2b4a8c56dc9
174,db73fd21de054e39b96870fd6daa2674,ANLZCS7V1sIT6vm8uB1b,Ley de Seguridad Social,Activo,241e2fda3e2744a08c1584dc2f18990f
175,26897f011e5247f1b78607e816d70df5,VUfWowOAOzGHOARdi0ZP,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,3ffea14b4d884c3db04d8d5c62252eac
176,885f7f961ed44454b6c1ff5f2d13c171,uk1NESislwyINB1YoteL,Ley de Seguridad Social,Inactivo,7b915cadccc84953a25930654274d957
177,16343cc8e64547bd974ccbfe7101cf55,gPW6gbmuroIIpfC03VjN,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,bfc5f09b7d714baea6ee6004f9a4b7f6
178,7a8bb406183d4975a2f3f75564444ef4,FTxRxLQoOjaS1ewYphzt,Norma Creación,Activo,dbc4e1f2b36d43618679d3ccfcff7364
179,37916ee207834e2b970f23214aea284f,eX3imfp3c1Afb4DC1l01,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,18d866ed251945c1ae85f71adafe7e76
180,9337320ab40f4e0b9572621c205146b9,v2T6klhCAXTtO0tydHof,Norma Creación,Activo,0600f2181d1c4aac8da23a666b5b7de9
181,3c22153e8810402698353c25b4795841,l0PiXNZCkhBwUvFNLZIX,Ley de Seguridad Social,Inactivo,9ee4de5a5a2044d9a7b551aeb4ef6738
182,9f9fec95489c43308876748f374b51c1,JAJBGUiK61Z9LcvVFy1t,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,355aa7ab06c84bad8a7d9c04c29a1113
183,8772948482904151a1730c629934984c,txKas7X8kNfso3oyshvT,Norma Creación,Activo,bd16b9fdf14d42969af1b7e074f75d6f
184,e22e4771f176461aa2d5bfa02542f443,2eokqQZdeho6HU3ZKnuS,Normal de Regulación,Activo,06f804899a3e4c5f9651bc45717aafae
185,16cb8c0078364e2c8ddecef80eab8da1,dP8eFIK1lsM2Yr6kjQzw,Ley de Seguridad Social,Activo,6585653f2ffb4f5fa6ca7fcf19cb8743
186,c5c03a8624144ace9f05142945d53b3d,r97oCj3RlWIw7ONh5vKx,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,85e139da2c3c457e805d45a321e0841f
187,fdbe10818dad4ed2841b6ecf940169af,Utq0JtwlmEEpuG1N4j5w,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,e010cdb66d1442858fa43856bfd90ca3
188,c56cf0589d0d4f4fb7158d6889cbc749,tA3eXmFJPb12eJWApZaB,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,1b45a21e9ea649bc8cbd3c4b7062215f
189,a17fc25f0850492c8b76fe8afcc03915,4dtR4NCmHXi4RDEpRk0x,Ley de Seguridad Social,Activo,1c3f370ea1a7460c895fcfaad50143a7
190,c9aacc4999214bc7a0e697509b35800b,OLzCb5BvXAsDtD4f1OEt,Ley de Seguridad Social,Activo,ba5fecc746c64376af87a72df05c2a32
191,1f6bb916085f4f419185afcf376219dd,EePzGubQ2A8EiMBiljC7,Ley de Seguridad Social,Activo,b2b9072680b2413ebfe751929a10da9e
192,5bd70c8eba994ee7b4817abac361f4a2,JESy5pnvbmA4HpRv3HxT,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,d866a57b56614ed18a766914fb232334
193,a89a5b4d28ee4867be634afa672b9325,E9oL4ZlxmYovSVcW9l8H,Ley de Seguridad Social,Activo,6e95a965d5604042a8d7f40d9eb67005
194,5de50c74e98642ce87bc8dff1b5a9e9d,vqoXAkcLTZC4F0u4HR3I,Normal de Regulación,Activo,4ee3150e9f7c45b4b26abfd2ff18b58b
195,8c8cadba18dc4aff8e8dabd8aad86944,bPzPDlWhIDesnbOPE7B4,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,6a44193f0d4448b7bfe6fc4ca9049939
196,011f31bf419e45749b23d089b5bcf59a,7amUpypphVzsZaO54YEK,Norma Creación,Inactivo,03360986d8fd4d68b1bec7945f15f736
197,8612dbdb991f4b24840b1227d91bbb5e,WKglaBvV0oJUqTxPk27a,Ley de Seguridad Social,Activo,db9fa9bb8e844838a2435a846f13a6ae
198,d48b2694be804f7e92cdff958c08b83d,ookwmCNKoQuaOOQzfw0T,Normal de Regulación,Inactivo,0ee50dcf1c7f4a0dba2af900e9204d0a
199,1502dc5c50b1409ebb7ff1c7fa282426,x7KDgugJySW6PuwRwO5d,Ley de Seguridad Social,Activo,bbb3ccee2aa641d3971af3acc6e884d9
200,6f9fd77bb1ef480383317abf8a993755,C2dqddW5p2bO4OnF5Uux,Norma Creación,Activo,2b7fb87d284a4e378d72dfccb753a57f
201,672043e048d745f6b6179a2177f64463,l36BoPmEIhH6Sp4iON1V,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,2b47b5af20c24d78955c4274812b9073
202,a4f3d29a4a3b48e8a6eedc043c3f2d45,ZfojJfojgrhVNBf8SVil,Ley de Seguridad Social,Activo,5c112ef5823d4073b5caa40c494f51c0
203,346f9b0b8f6646479d2d27cc80b999b9,4KMdxaWs0HujbEjH9HFI,Ley de Seguridad Social,Inactivo,bb8efe33b1574fee8a7451214b6c3da6
204,c78605c94f1842589e61d832e9d52b31,wDgj4iy1m1Q7zTHrd2yx,Ley de Seguridad Social,Inactivo,b648adb721684d41aa93fd73277355e6
205,732e72fd7c1c46498aaa53aa4e9e1730,FXfw7v0ktxkU76OYUBAF,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,845902addbbf46548e99e1ee685e325b
206,b8edfe1a1e714a509a1a846854b9852e,RKblBGG3z8WOx5RRUrGx,Ley de Seguridad Social,Activo,91251ef6a3da4573a37ec66b8a3647bc
207,fc2bca54c96443a188f9e1251e707a39,GyAt4rG78IEq0yzuegDj,Norma Creación,Activo,5a6f4d49fc304cdebeaeef13ea6ddbf6
208,68cd1c2e72854346a4e754c854c13c06,03x7FyH4P93QM0jKwyHg,Norma Creación,Activo,9dec222bca9e4a8f99eb8c028eed97ca
209,681a654a2e214f819b622e8a28625b41,5zybiQJ8vTRaeRFHGx1h,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,06a84e5bf9eb411aa8aecc4eeeb8b933
210,ea7580e10265475fb59dabdabdf13cbb,x4cyef1CHARFTaB0DkPq,Ley de Seguridad Social,Activo,95277a54b0c84d11a6c37d6bd18ad8c2
211,723cecdc6e414c208dee1162e53a55c5,QNTHQmRj4fxzH2Gd7BZZ,Ley de Seguridad Social,Inactivo,01e70594604c47ccac358e80d39e10cf
212,d97a04172773411c9de523604f31c7d4,5uxww2pL36wqTulAAzPB,Ley de Seguridad Social,Inactivo,5ec717ebbd9b431aa992fcc0e51ca144
213,661e8e5f79044c4abffc7a45f3ebc310,B9MexaGBeXTdJPLXfGNG,Normal de Regulación,Activo,6381d2bb116e417fa564a7e9d3d84ea6
214,3be5f2bca9684b13bda16dd43543e50e,jaCRTqzWTRvRTiZWcWCt,Ley de Seguridad Social,Activo,287644eb5f4643b58ea7a9ba4bfc20d4
215,a3e6f9b6b8fe4637bfbc461967cce97e,f3dTYqfXihq2CKdGdHTa,Ley de Seguridad Social,Inactivo,fb0ffe78b3f3400481d617d2b58e200c
216,16db5cb9e9dd45b295f67b21018a5a17,RyVivk7iexu4ivVm3NNY,Ley de Seguridad Social,Activo,48adda5f8450440cbb22be36f8c5cf50
217,629d20af34ff49b8b837955446a23275,4fDC9VQqVjEG5D7RVh66,Ley de Seguridad Social,Activo,9955c7baf2064a7db9568250bc64d78c
218,7ca06d9e88184c32a785d02c9cc94c19,QBYDuGFrhcpHe5uhYbxZ,Ley de Seguridad Social,Inactivo,84320278b61c494baac1df81a55c67ca
219,946e7116151143e697cfec0c018af297,nqTFgzBlsoSxYHr5215Y,Ley de Seguridad Social,Activo,7bd8492ad099417c9703e78fd83779d5
220,56ea2aaf38df4448968e851610bc2d24,JYxjAFMwaFz3nfgsN1p7,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,837da7aa508345b4a954124b61e31674
221,658508059c294ba8818d67009e1e9073,QZ9uCEMoz0XOCxrZpJCM,Ley de Seguridad Social,Activo,2b55de24797b421180e3d5e2950af5e8
222,72d0735018034236b3121c21bb2e4bbc,G97JeFCQpjysYWjzB3ZM,Ley de Seguridad Social,Activo,a397bfbe15b7406997c659dab0e4be3a
223,0bd13492bd4a429880f35e7f19afd2ad,8SV5n2uS879YuERxciAa,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,2b7c647d6d014127919f2ff894544b25
224,87e40e1f874d490c98bb848fc9cd31a0,0yZt2aTdLGH6hZ4kdt5T,Ley de Seguridad Social,Activo,42aeeb33258f479c8904aa2f07bdfe81
225,113e666cb5eb48f6a255be85f42ebf07,HfxNkmAurmMRq2gyGyl7,Normal de Regulación,Activo,86f8af2e9453425791d69d65841c46a7
226,77f9c4803eea4a5c9fe30c964c12c97d,sCXpfm0f46RoxZCutyzO,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,e38188a52cc845528b4ce4922ea7c32d
227,b53007d567fa4ad79aa1c6cea2c2dd3a,kR0GD1qUSZMWz7T9cEo1,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,6b9912bc0b424fdba39ecc337974c328
228,58423accfe5740148f5cd0f8d15bb9a5,aLTo72OAcHdTVyU9IXhd,Ley de Seguridad Social,Activo,c88f5e0158624760a6770585d2b29015
229,877af489ca574c549e0a460eb44e68ef,fUfaWTsT277IIkOYINb3,Ley de Seguridad Social,Inactivo,bfa1bc19ec3945519ba8a44351f7e30f
230,396ec09bf38b40569c64697a0034d463,zvFxhSW0xQK5GX9LxBVH,Ley de Seguridad Social,Inactivo,bb0d000bd7314515b66dd1d21fc868c8
231,4a555250da924c0b8e9e7c82f52215cb,4lS4wLMxBS3NgNY9mP6v,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,6d453606de7b4a9eb0700eb9e781a483
232,6d2aa9d3c71c446583e6664db21358d4,C4maUAA0M2RmGO3RXukp,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,4a8ca2c239254fedbbf6db618890d493
233,619fcd862c90409281d2287f5c292970,CMuFK12SS0FVRTKcR2Fp,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,3e10d0d7c8054020ae26e4c8a1884f72
234,4c3c147a67544c3bb7a964bc1afb7464,EUWImRfiYsY3knZSSAEn,Norma Creación,Activo,d6723db99a464187be6f8b7acc29f307
235,273f2bd06be944068039dabbbae4c79c,NhlY3B93y38qLUqWdXIv,Ley de Seguridad Social,Activo,de042e2f57b64ca6bd65bf2d94a095a7
236,39f4c30a9169461fbfc0d07cdff749fc,WeLcPMsgFtt1UjQiIG4T,Ley de Seguridad Social,Activo,bbb785d6f5e34268a61d9274704359e5
237,d89a97fc8de7434b850a1fcebfe350ce,yGax5vr55R4X1vyISPHC,Norma Creación,Activo,30639a69dc0b4f05badc69f3d94d6d1c
238,bf0680d72b874be39e15a9976875bc26,VoDZIZs4RSY6pbVRwP2k,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,69a441f1a682431597f3028f52a478ec
239,a7dd05d182774c4abf4d370d7c2ca350,MZgyMepWAxFywX2PAe7a,Ley de Seguridad Social,Activo,8d5e597e1ff3485da1be2ab4aaadfbba
240,94915d2a5d8e4fc0ab3651b01dc428ba,C1s6XRm0LD596owPphIP,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,c06896da7d61482d947cdc3238b5ed5f
241,81fdbcbd93e44e638c5997b5b81a8951,zAFYBP2OxQGHW4IWej1A,Ley de Seguridad Social,Activo,91d8cb40c104484e878191ad1b807273
242,64b9d87ea1174156b1c7201cc7c6fb5a,0JHW4BQ0SyIb7K6RrRSY,Ley de Seguridad Social,Activo,184189fcd4554f77892621be2d5570d9
243,a4300c3d8af246c6b7144536a685e958,W59vNtQBHxEL0Fr3dXZD,Norma Creación,Inactivo,c54423e005b446bf9db3aa33034ecf4f
244,2858f11969614b0aabe751906a70fe8e,XzDWPF26TQb0WH0yZCPA,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,bad20eb77eda412c9f021c98e2cf7072
245,ccbd2dab5f4f4a788d9809d04eccf1ae,nOsMrND351uez4R90WXY,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,4da73d49f00747518b4d0140bb25ce74
246,be3413e4e95442d0a2da5868fb61291a,WxHbJR080e8mFZyDhB6C,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,cf5b2c06ed5346e9923032f433366029
247,594276b4cca44bb6a9fffe5830102474,hs6HpG9hi1PH26PiDfo2,Norma Creación,Activo,fcec078d84bc41168b92368aa3d108b1
248,93c866e9c2b745709f45e4650a6e383d,8X6leqAxZSZC57qqkJCN,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,7df7b37dec3647d885d4d3a480e3dae1
249,d12811b399b34cdc9ec3d8e87d29d81c,OCkazKIZO4VngHoIsLQq,Norma Creación,Inactivo,559f85690b6840fab78e760cafb01a34
250,c8403058ce954c9193eac96f4e9bb86d,I1pNfVTx1jcmHypraZoG,Ley de Seguridad Social,Activo,919bf576d0564da4b2d7728d45830df6
251,fe963d2d0a7e46ba9117fe013fb11736,65oiuZhXM4w5wIZyPxg6,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,74f0c9c4a6784d6baee442eb38216d5a
252,6bcb8b7013c5486c8c53012ef363d13f,iZplvBaDbTZuseQ7TK75,Ley de Seguridad Social,Activo,caaae6c1ac3a4147a752a94da909b98a
253,af79bdb5e3d34cc0b47df258a4db6d95,fQKP2nlPyJTl3rJtlJt6,Normal de Regulación,Activo,99d81383ae904267a3fd4a5478fd3986
254,7d9a691ccbff44918a71592c5637d831,J8wwIYlC1OBAoaloQH78,Ley de Seguridad Social,Activo,a929716325f840008148d4ebdaa9b0da
255,b69a80828525469f9bac44d3955d185f,lt0ivZh7honiRdk0CJHN,Ley de Seguridad Social,Activo,2fdc68e3f838413f9f3b00bd88b8c71f
256,bfe802bb035f42a68dc6a929ee18735a,Nv8etgA2QumMsaZQsK2z,Ley de Seguridad Social,Inactivo,82baf336efde4b679c37a3988de78857
257,64611b1b18d84a53bdbf1b77c9360167,DD3KQtFwkodLx9x76jE2,Norma Creación,Inactivo,e2aed454a02b4a58ba2e734532a5868e
258,8f58d2e333b742aeb1de48d0b6a61d4b,TcFkh8RnMyoaFP5OtFvI,Ley de Seguridad Social,Inactivo,4542040ee9384dae9f3867e725d33194
259,234aace65bd643c3a5371214bce8cac1,L6hzKfIl4caYHReU4rE1,Ley de Seguridad Social,Activo,3f8aa5668c1f4927a1d749fc05c5ff85
260,4694af6381564ffb813e611dcb5494f5,EHhL00CeIZWeNObfSauY,Normal de Regulación,Inactivo,6c9c907376be476b8912ea1ca938a767
261,727f41bdd0bb453582307f112fda8b90,a7GNu1FXR7cujQH8fS3J,Ley de Seguridad Social,Activo,6f6784b9c6784bc48471fb2a4a55d19d
262,825c8e735601419bbbce0c1187333d37,BxDpKnzGtWF3MwnAUw9Z,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,53d8076e08a54c698d3f008eccc42441
263,a7ee96c8df5646fe9e9e48289f03090e,3JDJF7IuZUGzlBhFqlSb,Norma Creación,Inactivo,4fc536eee1524b40a2bb37bae35af168
264,7f0cf361f6d942cf83f2526c95e6662d,43r4j7Yxqrl7LepWYw5b,Ley de Seguridad Social,Activo,e501991461b9481e9f696fc542f9f9f3
265,1a3721b894174008860f3e50f1f5512e,Qo86OSl0QL4yX0Io7ksk,Ley de Seguridad Social,Activo,ccab7b5915ae46fc8aa7ab8b032b101b
266,f8f3410e6bde4ceea71e97a4504e15b6,Utg8jGJ402sQJVBSmGsh,Ley de Seguridad Social,Inactivo,09def8d9fcdc4392b23fc835a6a5e8c1
267,ebe6327d3eea493f96639ec26430e7e2,Pt8bfTtmkOebs1uqwpXr,Ley de Seguridad Social,Activo,1414770fbdbe40048310d39fc773f918
268,dde89b972b9040eba24ca7fc8efa0ce7,FkTEgLYRqAjJwUpEJmAS,Ley de Seguridad Social,Activo,3d033bbd680a4b5999a33f64706eccd9
269,5c91d80ebfe44dd8af28b4afd8dac3e0,ZyJtCYNygU3973yYKaGn,Ley de Seguridad Social,Activo,7a8340802e91435fa59897073c87e101
270,0f6664be667a4eafb82b3c3236de1c32,mc4l2tG96Fgm5iL2CYvv,Norma Creación,Activo,0d222c0326e344fb9d3a594a36cffdf7
271,d8a0e15e149d471987fa55811e43cc3b,JJzygLqVzHThhLgoy3fb,Normal de Regulación,Activo,fb8d80ccae5e475eab0dc2ad308e8378
272,20ff6ffe748c443c84528dc222311a42,z93Uc0VvQfVvviFgEgpx,Norma Creación,Activo,08ce8a4d649645389a022b83c26aac1f
273,18452e87f58a4aa0bbaba23392671a80,8vH349lq3gvmi32Uuq6d,Norma Creación,Activo,a9c54b544d5c44358d6e5dd93eb32c80
274,45f58d94c8f240f7b2e295ae9420ca00,R7abCTJcEGwCZicNeQwn,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,badd9eb80fdc4af49a25f85066daba21
275,81a53e1dc7f04ea8b183326799bf2083,AiJ5yvaSRHnN3WtaKOgs,Norma Creación,Activo,8cd66cfaca6d4c0f8afd21a4fc976a6b
276,adb1fd0483be489bb1242d3d111243d5,z8twWDd1aAmOlJU72eay,Ley de Seguridad Social,Inactivo,88482e651c72439ebc5a3b78482e6415
277,13b4de5df40a4c468b6d2de1a09d9f17,Z8zaV2f4j4BlIer4AWRA,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,e55d365157134bc6ba9715fbea35a448
278,a8a267e961c345d9a624b4dc545b6e27,5cFuDdRlCoda8HaLEnCb,Ley de Seguridad Social,Activo,5933ab08bed94c52bc2fbf746ac269c2
279,bb8c88b4cdaa43bf991616b7b75b326e,R5IwIPmpCcNvfrUPWGZM,Ley de Seguridad Social,Activo,5c901b92f4e54fcba3a58a8a7c85b13d
280,f5d5ca5858af41009a6bb748951a7710,K66F7dQs0sz4rwrQENup,Norma Creación,Activo,4fa152a9e08d4970bc2cf126973f476e
281,72f48a68e38e4323b3f140f8561a7563,IbzutpFpKm3kPu8vnJmI,Ley de Seguridad Social,Inactivo,f6a9033801b24720b1f43e59cb22990e
282,e31df908bb594ae2982ead048d6e6556,eROZ50eLU860S5GAjlHE,Norma Creación,Activo,07793a4bfded4736bd2cbfc4a7a88c8b
283,b3a4525a20ac45d1af5d2ef23e17c5c4,Z671ZIE7sYKIkkJ8csUv,Ley de Seguridad Social,Activo,6169fb8d7c6c42f9ad2b14e83ecc0672
284,49f3a46756af4efea532cc7d209dc4ce,3YTdXpGIuffxZysAxCzX,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,c1fdf95f72cc431c8f0c96e28bbe422e
285,e1f37bd724834a5e995f5ef043e778c3,ZoUUxK7BdYcuYTHH99EV,Norma Creación,Activo,5a8530293df4405c99335011e3efe796
286,7a4ad3a9e4284a159d56a5ba08526cba,I8fYiaH2mREv7BHDTVEC,Ley de Seguridad Social,Activo,cade23fc5f7e4db9958974000793f706
287,48e81df48d53420bae3208e20ef2672f,r91feIvATYmLqbuHkBJ4,Ley de Seguridad Social,Activo,cd1706c26d1f4fe185301adecf9fd581
288,d45c43de0f9448ae84c02dacfbf5df41,zvNhvJrSzJIjZUa3Xox4,Ley de Seguridad Social,Activo,621d97537ef24ea197ded6e505b00c4f
289,a1825c72a5994ce5a78d916c6130b5de,sUvJCqScuLy6vPJapfOx,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,d0c12d07ce4245d990f8c63801f614da
290,7f7674b89dd04ade8f6dd57887b93caf,UuOdapqCMnjozNIBvKgk,Ley de Seguridad Social,Activo,ff1164179eaf41ad9afb9c458a4d80f7
291,5e27dacf391642e089ede6d809c59d73,GKj6L5tsn2vHhJmPt4YF,Ley de Seguridad Social,Inactivo,013b83ee55414062b0d96c9984e0ec81
292,cfff30ad25494e67b76be7747d053bdb,D0gadhdpzoSFCeU9Pavo,Ley de Seguridad Social,Activo,8098a2ef1309492da9696415b34c0d25
293,b92ae57fda2f43528ac07e94901145a4,6hd9SPx9YJomniKHKWVb,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,28c48ae36e49491eb50701fbb9d66ec2
294,b0e961573ed94c04b5a726c6cf6f5827,RGomqnOzGSzfzJzR3xA3,Ley de Seguridad Social,Activo,c27cc049ab184ed5abd58bf8fe0af356
295,ae28c9b3c13e479599991b8137485717,eC7Y27cLprDLxe88qcKU,Ley de Seguridad Social,Activo,86f0d1cf398f488eb0256f21d315d0b8
296,f083f339898f4f25a0d42fb7d50d5c72,HSOMyOoQt5uyqoM5JQmq,Norma Creación,Activo,6021e255f1684b14bd8ab18887ba1f5b
297,2a8105c5fe91447c92fb90d98e41bb39,1ZGLcVDOYZhOaihNcqYE,Ley de Seguridad Social,Inactivo,ac51b820a1214173bb08291b18625faf
298,fdb90c0b43364df3830fe3d2f66ed9ee,gb4jr8mZ7ChUcBKX8m1W,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,4a690baeb041472186e2f488c1dd78df
299,356c45083bee42a18244053f2f90fb76,sfxgn0DUk3HjbczFFwQG,Normal de Regulación,Activo,bbb42e211c8f4a728bec4b406d36e703
300,594c3573f8ee470a897179aa329427a9,9fzwxYU8rkPSKSOFr3vk,Ley de Seguridad Social,Activo,e41cf8a58d474ecd96720c6ff676a38e
301,174a35e732664f328ce1e4783203d622,d2hwAMKXfLhfgjZxf6SR,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,eb2f121d046748bf908dfe61a957aa62
302,8f2a8ded13d94d5795f7f25407690756,J5qpNJCrNSal5hP77UO2,Normal de Regulación,Activo,896dc71da61640248a3cb3865f6d0c0f
303,0069ed65d0d34f3ab17f1fb42c86c968,aPCIlYDnvhYWt3qnoTJU,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,c22986e5e744497cb665122612b4b4bb
304,235033cde9994bd8b09c86a104008d65,3rrCt7QWSQ8AmAHi8qWS,Ley de Seguridad Social,Activo,ad724cd7d6b048d4bb27e0b1abec3c2b
305,1de495a6c7154baaa40cff9f4c74aa92,6EUrzu1qh1WqxsZfyOla,Ley de Seguridad Social,Activo,2886f234c17e4caeb408b8285c01b3db
306,8854b18e3527477994780104667a9aa7,PsKKy6kov92ES4qURaOM,Ley de Seguridad Social,Activo,fcb7b281c88d4a9e98d43f8852fcea66
307,eeec089ffd4c4cc2845475fe8617050d,sTQ7s31F61WHI4prf0XA,Normal de Regulación,Activo,41fc61b635fd405792d62b67f0bd0fc5
308,258bcc77bc774747b977503e2111022a,6xVENESUQFFerxZlT4IO,Ley de Seguridad Social,Activo,5cf9b48f069d42c5bc6fb4e3e217643a
309,a02457d9f5004bc3848e09170e4eaedf,TGSG7vg7zBWHFNV04EHU,Norma Creación,Activo,0b7a7ef5bfb841a8b2dcbd67db9b71dc
310,a6912468b98d41ee8bf3d30791a4494f,NCyVqYU9bs0rWHoiqftL,Normal de Regulación,Activo,763f28571ab04b879e678b6a8b0b6414
311,ada691f93e0f4f40b37a7ccdd340c82c,WZAdm9nG9CfYZ8N8d9Qv,Ley de Seguridad Social,Activo,d15a265f8ea847d592ea748d022b4dad
312,b038b25c6c2045d3aade5aaf83fc5ce6,3x53aMDK4rw5zmlNldLH,Ley de Seguridad Social,Activo,59c8e42166834237bb013066f3dc847f
313,3b93f892a124460aaff4673a50ecbb1a,mUgFEfFTkHyq4vYwtkAu,Ley de Seguridad Social,Inactivo,e0ecd6ae6ef44a68a325e5a5fa0fbfa4
314,e26340ff8aba451fad05e1a367c2603e,gLUaF6W7QRLpSNmAeELw,Norma Creación,Inactivo,0d462c08e9b1432b866579b6120ef76e
315,8b59675fc78b4259a949f4bb7d9fd258,Gvk7x89NbRqsUjO8LReY,Normal de Regulación,Activo,d4ddfec45cf747de978d81dbf4b95472
316,150fee22f80e4f518ef87b7934dbdab8,v5AhtPp0PLqduV1cDHlj,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,2a869df5268a46b7bef88aea588368c4
317,47c14b546f1144f8af943588ce387e53,2uM3NCwvEtVZNUOaMzHl,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,c73a509dcc8243edad1dd541b10ebc83
318,dc87b226faac490ca33f59372c95aca0,P0EYQow2weA89HVQ4Ey2,Ley de Seguridad Social,Activo,518ac950d3aa4078a6579fd41f9bc01a
319,d97cec2187a24bca8fdae6cf0c8a2faa,B9XA3By111Isj7HeYhu7,Ley de Seguridad Social,Activo,32796567d7ec4bd7ae7434994ae45461
320,e9f1cef939484ac89655095bfc5b6bd8,znh7T7B6co4m0UKn12Hc,Ley de Seguridad Social,Inactivo,a4abc774bf584881af1d617882d0f9e7
321,6bd147556c5a4a989084f6e85ee5b1db,Jq1nTcMUQIEO2H0RZZi2,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,5981c74da5704d909423095abdde18ca
322,ec1b8c0889ad4418b981ce36c42b3ceb,Uw8qVc2eAJ9o1T44KvLi,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,7c6f62c48cfb4e2fb06f09012c97649a
323,a0859b77877840c295cd419b8803b09c,IHEIyh3IZq8IzErvyF7y,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,edccc945d2c94841b25b9b7db4462407
324,e709a06a51bf4054b7528221723896fe,POGdRPSs96FncuVNBBwF,Norma Creación,Activo,46d1322bb18145518386962053f0d35d
325,39963ca56e544c29997bea6918b334f9,y7TRtLGCQMak2xhw3qnG,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,4d24d845a56a475e8d8894e2cbaef09d
